,000905.XSHG,open,close,high,low,volume,money,ACCER,ADTM,MAADTM,MTR,ATR,BIAS,CCI,CYE,DKX,KBJ,CYE,MFI,MTM,EMV,ROC,RSI,RSI10,RSI6,OSC,UDL,UDL,WR,MAWR,CHO,MACHO,DIF,DIFMA,CR,MASS,MAMASS,AMO,AMO1,AMO2,BR,AR
2018-05-16,0.0,6002.75,6004.07,6045.03,5991.38,5833864000.0,74115190084.0,-0.0007290054912750076,0.09781181246055604,0.17458354955591637,53.649999999999636,70.66142857142852,-0.08018676776872141,63.34746554635824,-0.08372918334761247,5966.30134920635,79.64699853528197,-0.08372918334761247,64.77403183082257,46.88000000000011,0.04587744502040111,2.6691267753993664,54.62812937387326,53.21757031009837,57.76883144348249,5476.600000000508,5986.234666666667,5983.975701388891,17.818155176203472,46.21377672209057,627464.0980021278,417438.0358741951,-38.87840000000142,-88.93796000000148,82.12072054176717,23.485575828938156,23.946596456296433,7411519.0084,7368423.95606,7572566.04438,79.67487549539582,83.40292972991047
2018-05-17,0.0,6000.74,5973.78,6010.3,5959.73,5299727300.0,65967379650.0,2.3435747550127393e-05,0.0862142479491031,0.1618809464120458,50.57000000000062,70.74785714285716,-0.43113650026058803,24.789300513960065,-0.22245462811541694,5969.202563492064,69.37206303263505,-0.22245462811541694,58.08825284019369,14.359999999999673,-0.022197129562413456,1.9245928155359637,46.75518124581357,53.47896598580172,54.693837596775346,2033.0000000004475,5986.030083333333,5985.341715277781,46.70137861665001,74.99287410926392,587436.206694802,479547.31065966346,-30.91020000000117,-81.32612000000145,84.73781101136792,23.585304643076636,23.76139552932229,6596737.965,7241496.54974,7394073.448190001,78.440291779363,79.14281900248649
2018-05-18,1.0,5968.56,5995.15,6000.95,5932.13,5786827400.0,70899023731.0,0.0001402800597147032,-0.009419618671472094,0.13161248238245324,68.81999999999971,67.56785714285714,0.05128995345517779,13.32392716430666,0.012718097853240438,5971.939952380953,62.526328115299506,0.012718097853240438,58.35491552564302,147.17000000000007,0.017012858018787828,2.388084681964431,52.545291881402115,54.039701931555136,52.29599080762592,4047.5500000004104,5986.554875,5985.115409722225,42.849698503685275,47.66215430612108,606682.3626451285,530047.7497627925,-20.945200000001023,-71.68370000000013,78.88925274393705,23.702555646250683,23.664598379639106,7089902.3731,7123329.00914,7366670.9255,76.92457896021537,79.38637580299795
2018-05-21,1.0,6034.43,6072.2,6080.82,6034.06,7072245100.0,86933285890.0,0.0015536378907151003,0.17773317106323394,0.13428527483137914,85.67000000000007,68.17142857142855,1.109750641905863,121.07999946747674,0.349286007999706,5982.989555555554,68.73398787092175,0.349286007999706,65.68855265317077,211.22000000000025,0.14439641446280047,2.733897178125444,67.72884437638108,54.41621586096189,54.72082103040277,11415.200000000368,5999.63475,5987.151784722223,5.797296388459153,5.797296388459153,584193.5512593843,567641.2920930592,-14.17160000000149,-60.94364000000032,81.30259289648627,23.888144211674327,23.65482916791596,8693328.589,7349157.01068,7401153.547560001,80.1163452933046,81.48734710381774
2018-05-22,1.0,6066.25,6092.91,6092.91,6052.09,6226685200.0,74429137265.0,0.004531496444227799,0.2006269110800348,0.1313806798752432,40.81999999999971,65.58214285714283,1.1028610557686103,138.39290857053285,0.24060584511888194,5995.034714285714,78.1024058935794,0.24060584511888194,65.74811099873254,237.59000000000015,0.14703182083607547,3.107310692147447,70.7477029313477,54.82178238134863,58.592428282985715,12425.850000000173,6017.107625000001,5993.063222222223,0.0,0.0,523502.68615837325,578900.212841394,-9.19000000000051,-50.741160000000036,86.88377162062756,24.05754790612864,23.71205478579157,7442913.7265,7446880.3324,7340638.95346,83.18776202834954,83.61138959581163
2018-05-23,0.0,6080.73,6013.85,6081.53,6012.42,6784586800.0,82629862738.0,0.0029581715539963855,0.3671180988741723,0.15383479725960508,80.48999999999978,61.94857142857135,-0.19047376684418826,57.63963829204,0.032450608216657274,6001.239714285717,73.62571411815131,0.032450608216657274,57.748146726744764,103.24000000000069,0.13083944504639342,-0.08788630933986852,49.52465812798542,54.247694282149325,56.98830164130828,3570.2000000002045,6021.144583333335,5999.451097222223,49.17278268441325,49.17278268441325,430729.43619154184,560001.3901585598,-8.374799999999595,-42.20326000000004,84.6749746118154,24.20903192561565,23.82136002694736,8262986.2738,7617173.78548,7492798.87077,76.68350235726398,81.14047358648936
2018-05-24,0.0,6014.02,5992.62,6028.5,5986.72,5371180800.0,67066127743.0,-0.0010581348391854927,0.23819961260066866,0.15839130108011046,41.779999999999745,60.9149999999999,-0.5113098846696129,-32.76231031362512,0.06249193558819589,6004.094142857143,63.505821275816565,0.06249193558819589,51.32897455171247,83.32999999999993,0.04105471793197513,-0.814159995100816,45.15932656993707,53.30284724534581,55.410165587694,1270.0500000003558,6014.699041666668,6004.195159722224,62.377161338475005,62.377161338475005,355279.23877356155,514637.24695379793,-8.882599999999911,-34.26416000000054,86.58557299588465,24.179331253910025,23.936985931109305,6706612.7743,7639148.747339999,7440322.6485399995,77.82010251178599,81.02594298777326
2018-05-25,0.0,5983.94,5917.8,5992.48,5909.04,5779380900.0,69492013355.0,-0.006912873027138503,0.08156638348661956,0.15498132735536452,83.57999999999993,58.749285714285634,-1.6010462101072507,-169.35074997683788,-0.2564083014632388,6000.989936507936,46.29045213283727,-0.2564083014632388,44.09969063131114,-101.34000000000015,-0.13740762301578732,-1.8481630324270193,32.896421598690885,52.18802989088151,53.10037564153442,-6003.849999999602,5993.880291666666,6005.503527777778,95.23576439875987,95.23576439875987,302990.0177607648,467229.548798126,-8.67699999999968,-26.700380000000404,86.10740290067342,24.056409850493004,24.01550346567871,6949201.3355,7611008.5398200005,7367168.77448,78.4575239199772,85.27781087050165
2018-05-28,0.0,5910.48,5891.26,5938.07,5858.27,5781012200.0,68653122203.0,-0.00847611546596144,0.2069437618479211,0.16862282102878517,79.79999999999927,62.310714285714184,-1.7595017765109533,-201.23297029996894,-0.6013417358549777,5993.1479285714295,33.92895414145892,-0.6013417358549777,36.876101094335965,-150.55000000000018,-0.24684249317910845,-2.471786602919912,29.487983254004035,51.0975095982368,49.2574881325269,-8874.249999999665,5973.251208333334,6003.286250000002,85.94016365496084,85.94016365496084,232076.9843894937,404795.3190888534,-9.048200000000179,-20.455440000001452,87.55981446307572,23.940406502700387,24.055145275087,6865312.2203,7245405.266080001,7297281.13838,72.76066370999536,86.44168430326675
2018-05-29,0.0,5884.59,5835.45,5921.72,5832.55,5617992900.0,67901925168.0,-0.007851322520114291,0.11560064593133001,0.17229612077656353,89.17000000000007,65.78571428571422,-2.0456363311324393,-191.51271066112457,-0.8608272447509833,5981.579373015872,22.634801445506085,-0.8608272447509833,36.851650219109914,-193.77999999999975,-0.2829323935893407,-2.601922107575272,23.376143098312188,48.928017233971545,41.865373746153224,-14327.599999999802,5942.333583333334,5993.736055555556,98.88615762789998,98.88615762789998,114526.5736312347,326517.4894841612,-20.48280000000068,-16.956080000001386,74.25812292525879,23.84496402918614,24.047948578005634,6790192.5168,7114861.0241399985,7280870.67827,66.37674975794702,78.90632142922469
2018-05-30,0.0,5759.45,5682.59,5778.04,5675.91,6852788500.0,76127637098.0,-0.012360736917497088,-0.20706503234593618,0.14759044406725552,159.53999999999996,73.41285714285706,-3.5038350214824447,-259.5651641784237,-1.117197475429134,5955.992841269842,14.553046046842335,-1.117197475429134,29.564502722494062,-357.97999999999956,-0.5413970370944156,-4.775158984843031,13.904239954953185,46.05097759662315,32.39146345144819,-28749.949999999717,5895.9736250000005,5973.547055555556,98.3980815347721,98.35313840540401,-16203.119309160626,236566.5219062397,-42.68040000000201,-17.336280000002624,70.37152463325991,23.756848000458675,23.997831927060673,7612763.7098,6984816.51134,7300995.14841,64.92195337265785,81.32248620650854
2018-05-31,1.0,5722.95,5754.47,5760.2,5672.18,5600885400.0,65192215184.0,-0.00930285499794061,-0.30429195982262186,0.08733730270652354,88.01999999999953,75.19214285714277,-1.5606062463595507,-170.76931585995362,-0.8122519587499488,5933.667158730158,13.784060001538514,-0.8122519587499488,36.40299647306066,-236.8699999999999,-0.5555578663879148,-4.419847290206736,29.926196257050307,44.52862734352077,29.12505410646772,-20781.249999999727,5865.232458333334,5947.561701388894,80.44113802200935,76.90559048046698,-80527.11464384617,151357.09676700787,-56.774600000002465,-19.922720000002574,79.76805935495243,23.612805323939682,23.898460826781346,6519221.5184,6947338.260160001,7293243.503749999,75.05691857347583,88.22682177569652
2018-06-01,0.0,5729.92,5685.12,5759.5,5654.84,5383357100.0,61533903644.0,-0.008676334008780776,-0.18563739230624182,0.039054264783238965,104.65999999999985,78.58071428571417,-1.8867772571965264,-144.02502477740504,-0.8000943552909978,5908.337230158731,11.873829919544043,-0.8000943552909978,36.77723560812896,-282.4300000000003,-0.5385888795383048,-5.312229870737683,24.621425561313607,42.31743112986211,25.702069274126085,-26595.39999999979,5830.518083333334,5916.864875000003,93.08786267034954,91.03186826205432,-184187.9929215724,61445.8914844858,-78.40339999999924,-25.66854000000085,70.81264082180002,23.60358934601423,23.802503842132037,6153390.3644,6788176.06594,7199592.302879999,58.59588432130122,72.39800361446933
2018-06-04,0.0,5692.97,5683.15,5707.49,5652.14,4675028200.0,54050300213.0,-0.0053151861203735076,-0.18053608818287695,-0.029402508598892194,55.349999999999454,77.27999999999982,-1.25431338548206,-123.1217836394127,-0.7213795747427421,5882.838357142856,10.233284554136596,-0.7213795747427421,30.487382980806586,-337.4200000000001,-0.5780249528993572,-4.865093793209663,24.47354437602007,39.21826012673828,24.298255291121507,-25112.449999999808,5806.233125000001,5885.590347222227,92.9645847040408,89.15468821040136,-277780.0801586375,-35349.1248354144,-107.49739999999929,-35.00112000000054,62.220533447016436,23.602438555665497,23.726841959660792,5405030.0213,6496119.62614,6870762.44611,59.68536262809035,68.08750728013983
2018-06-05,1.0,5681.22,5779.08,5779.86,5680.49,4741047000.0,56450385318.0,0.0021051793711109323,-0.08093001591430074,-0.06929371216326337,99.36999999999989,80.54571428571411,0.7397473435394056,-73.62257451925431,-0.19681726545157535,5864.861206349208,15.696915806815914,-0.19681726545157535,29.345874400860914,-224.98999999999978,-0.5054833133601266,-3.604079964638074,44.09462118872195,37.10207278944822,26.732694037173328,-14205.799999999726,5794.3355833333335,5855.771076388894,70.43713174503371,52.91193708732115,-364479.0704186995,-134775.13397011303,-131.8780000000006,-47.26992000000164,74.21711023423694,23.67411181841009,23.68245951227905,5645038.5318,6267088.82914,6690974.926640001,74.19441101751596,84.74308697838102
2018-06-06,0.0,5770.71,5774.26,5784.61,5748.7,4818250800.0,56304602756.0,0.0023126772954456904,-0.0020183984784432974,-0.07974180990889622,35.909999999999854,79.4985714285712,0.8349857546872058,-53.00338889685009,0.32069929027745947,5850.28630952381,22.109034468514366,0.32069929027745947,35.45997458138561,-199.51999999999953,-0.44628820200099817,-4.906623628997719,43.41458315588714,36.07430253049307,30.072435145234152,-13412.949999999728,5797.170541666667,5831.577236111115,67.55234350090339,7.813089756170835,-407878.68940939853,-221842.67781021923,-149.29760000000078,-61.362200000001486,84.80019676120666,23.79955730435621,23.67489172480739,5630460.2756,5870628.1423,6427722.32682,71.86329209455286,87.10840235453438
2018-06-07,0.0,5786.46,5738.02,5798.33,5734.63,4737619100.0,54089371806.0,0.003431671552207864,-0.1691767263129333,-0.126756870929003,63.69999999999982,79.13285714285692,0.04073911565315187,-51.393626042744486,-0.057364883903238593,5835.667984126984,25.693635386952423,-0.057364883903238593,36.01600315282767,-257.1299999999992,-0.423260353301944,-5.824638801492221,38.11152577167367,35.00692151408463,34.10698198766111,-15524.199999999655,5790.773666666666,5814.0439097222215,74.76641006052762,41.2545317737189,-442678.0766034452,-292921.8373592661,-173.77500000000055,-77.85144000000028,83.32601073406866,23.897344576467166,23.698307820808807,5408937.1806,5648571.27474,6297954.76745,71.27142560884349,84.29846055229864
2018-06-08,0.0,5731.84,5669.3,5731.84,5630.66,5292555500.0,58767162890.0,-0.0012128481470377174,-0.47144896502498523,-0.2001380722985424,107.36000000000058,80.68214285714268,-0.9121461111663306,-82.598645833858,-0.055199596086895744,5815.435087301587,23.48528001413165,-0.055199596086895744,27.575666803893707,-402.89999999999964,-0.6400692814145768,-5.729274923717753,29.822388633552034,34.24612207686676,34.08968026920212,-20785.999999999785,5770.596333333334,5798.271222222224,87.43046745388882,76.95473251028788,-466750.86257423414,-357292.46201433166,-193.9517999999989,-96.37892000000011,74.73482380993322,24.025940509845743,23.767163685126487,5876716.289,5593236.45966,6190706.2628,64.39816275726653,74.36047957813025
2018-06-11,0.0,5657.65,5632.36,5672.63,5612.87,4310969100.0,48746492299.0,-0.0070734115006853265,-0.5236986177066664,-0.2397172704686337,59.76000000000022,82.03499999999985,-1.4062539659478184,-96.95968320062131,-0.1773157970255955,5792.250357142856,19.689122216098212,-0.1773157970255955,19.815861612795207,-460.5500000000002,-0.6989851659112463,-6.01172775847626,26.153179484834393,33.49714792131881,34.34497392338002,-22804.049999999825,5745.569458333334,5784.11311805556,93.68949328152833,89.4909953628816,-494384.3096927906,-408991.84814286773,-211.79359999999724,-116.65345999999845,63.43406049837223,24.11705884328454,23.852741934671542,4874649.2299,5487160.301379999,5991639.963760001,60.55145425339204,68.44811542483272
2018-06-12,1.0,5638.35,5693.35,5693.61,5594.92,4664535800.0,54189505137.0,-0.0046981127104429666,-0.5767544170864995,-0.2737750776266184,98.6899999999996,83.33499999999984,-0.36828045663626807,-81.50760127608805,-0.2998284196632716,5773.683928571428,25.91528985872163,-0.2998284196632716,26.704520049079548,-320.5,-0.6642481361280084,-3.792794619622153,40.62643307287721,34.04232819688282,37.037121024802026,-15068.949999999677,5729.917708333334,5771.393881944446,51.610048670173356,51.610048670173356,-445277.7833320041,-436908.1320050948,-220.4037999999964,-136.6455599999982,56.637426353689065,24.301913810743912,23.96932114385128,5418950.5137,5441942.69776,5854515.76345,54.3152839874151,61.58314171999508
2018-06-13,0.0,5678.81,5607.02,5679.67,5605.55,4923421400.0,53944405090.0,-0.004243787252408588,-0.5320655644646295,-0.31707859914641684,87.80000000000018,86.62214285714273,-1.3841405556788247,-101.90894557586721,-0.5866569568696344,5753.259761904762,22.480154065492446,-0.5866569568696344,26.991393130679093,-385.59999999999945,-0.6277018984201089,-4.824774326714487,30.47964432271721,34.89884050694099,34.76795635172129,-21716.699999999673,5709.513333333334,5757.256840277782,94.05142323386247,94.05142323386247,-365438.9428781546,-437068.1107483379,-219.403999999995,-154.3179199999966,52.434307153140146,24.526991220654264,24.111467710891972,5394440.509,5394738.74444,5632683.4433699995,49.13044490489605,56.71779998602264
2018-06-14,0.0,5590.57,5586.93,5645.19,5570.83,4441970900.0,49865462908.0,-0.003402226267377487,-0.5246038726048544,-0.3600870721991641,74.35999999999967,85.96357142857129,-1.1949192058945246,-122.6245307001193,-0.5331324397804654,5730.890801587303,17.770563772403314,-0.5331324397804654,27.61165080901841,-330.8699999999999,-0.5682695014737844,-4.2587975220419905,28.49241226344204,34.68275785270153,32.28093217150015,-21791.449999999713,5689.148875000001,5739.253229166669,92.92307692307676,92.92307692307676,-336430.7097048091,-425160.11413090565,-225.60179999999673,-171.20063999999766,49.769053929598144,24.680268753874902,24.25825295247842,4986546.2908,5310260.5664800005,5479415.920609999,52.137922449741666,61.41258753609608
2018-06-15,0.0,5582.84,5483.94,5593.69,5448.07,5644857400.0,59537596124.0,-0.007353472138645014,-0.5897145559067283,-0.4236851396982174,145.6199999999999,90.66499999999989,-2.2845077198577934,-193.92715930392418,-0.6575623932206105,5702.312261904763,14.710765555002729,-0.6575623932206105,27.813839686292585,-407.3200000000006,-0.6544028684255131,-3.4957651352640395,20.33598092590319,34.28403708177124,29.31833909875327,-29534.399999999823,5651.010416666668,5715.959354166666,89.75903614457835,87.35948127004269,-291634.1791062344,-399986.1312147048,-232.95939999999518,-186.65623999999735,43.46231526303955,24.96657122930788,24.436457394618575,5953759.6124,5325669.231159999,5459452.84541,46.84359183907537,56.01332141986825
2018-06-19,0.0,5396.68,5141.71,5409.41,5070.22,8298635300.0,76922845435.0,-0.023851209033570724,-0.7456464800198218,-0.5166386498908898,413.71999999999935,113.8471428571427,-6.924207376548898,-321.52937591290595,-1.7520961590652653,5648.455674603175,12.7227677162753,-1.7520961590652653,27.13107223466247,-693.7399999999998,-1.423418150010884,-10.648417664876176,9.496146637498468,32.86869826893224,25.930633242959942,-59104.94999999982,5562.534958333334,5681.282458333332,90.1814286302894,88.5320585829096,-318653.9266144509,-375303.3085547409,-268.74339999999484,-202.78083999999572,33.021521123334566,25.515810833167087,24.6847691151721,7692284.5435,5889196.29388,5688178.29763,36.49858892075184,46.254685388246195
2018-06-20,1.0,5114.06,5198.39,5222.88,5090.22,6032941700.0,57106400037.0,-0.024285980851763807,-0.7417224493463328,-0.5882068652700647,132.65999999999985,111.9271428571427,-4.649763659941765,-217.13750935862254,-1.799007376526314,5594.222373015873,13.445853830493858,-1.799007376526314,27.656565942557847,-484.1999999999998,-1.2945194553512953,-8.56147275695147,18.16550461441302,30.84475639413547,24.599353290217568,-48964.34999999983,5479.709875000001,5636.972527777781,82.39689057972008,79.4398370201639,-351197.206858895,-351438.79141575703,-310.42639999999756,-220.63567999999714,31.730689636702557,26.086327978458392,25.012980637701116,5710640.0037,5947534.19188,5694738.44482,39.85045271118031,51.981539078960324
2018-06-21,0.0,5196.13,5089.25,5244.65,5086.93,6324047800.0,60429343501.0,-0.02516893451883891,-0.6567458105748163,-0.6113689709637937,157.71999999999935,116.90571428571411,-4.895282185575579,-160.89582096770621,-1.9163897832518275,5540.36034920635,10.984228992355787,-1.9163897832518275,19.819868031049285,-665.2200000000003,-1.260463476520919,-10.450190475352573,14.873450579538423,28.593663888625038,20.30719175037282,-55255.349999999635,5392.247791666668,5580.694208333337,97.3863839255058,96.8775125112807,-455528.3245016968,-353147.2149440414,-360.19939999999406,-241.72585999999438,33.437615104592545,26.742237931070527,25.41970132442219,6042934.3501,6077232.9601,5735985.852270001,37.506113257842266,49.179196606628174
2018-06-22,1.0,5052.44,5160.12,5165.04,5017.51,5168920600.0,49898726274.0,-0.013567513933784374,-0.7267983265104152,-0.6367564345642622,147.52999999999975,119.96785714285696,-2.209767804136012,-129.55502220070613,-1.6105904026457327,5489.706500000001,12.896024751051684,-1.6105904026457327,20.026953013138723,-525.0,-1.3815693277088688,-10.71035528146349,25.40705428675662,27.320154702073687,19.46175791810634,-44005.84999999964,5347.587708333334,5520.373270833338,80.03583777805781,77.27982411419835,-508230.83574681444,-376945.8637554836,-399.916999999994,-264.3400599999942,28.50761802239608,27.323078447553268,25.885715862238698,4989872.6274,6077898.22742,5694079.396950001,39.364563958681245,52.84291159059554
2018-06-25,0.0,5196.65,5125.03,5211.76,5121.21,4786081100.0,46663143997.0,-0.0013976503552175239,-0.625678168158712,-0.6428719034482888,90.55000000000018,122.48214285714273,-1.4368026093612207,-94.55754096670292,-1.3765364791179837,5446.044603174603,14.125711989990341,-1.3765364791179837,26.21323209165719,-558.1199999999999,-1.2571871338958827,-11.243518650008843,23.66702038494263,26.4432259571372,18.657526731674487,-43550.99999999966,5300.012500000001,5455.517208333339,84.09702706700199,81.33916484431954,-585007.6665333218,-418375.35656023567,-435.1123999999945,-288.45611999999403,34.79827271080278,27.84852875367099,26.413759195538045,4666314.3997,5820409.184880001,5573039.20802,41.86992512501102,52.07078911049481
2018-06-26,1.0,5059.38,5160.28,5170.17,5044.24,5106658700.0,49773352500.0,-0.0007836784050478334,-0.6435615441287427,-0.656808900906303,125.93000000000029,124.37928571428561,0.2814594954198911,-84.99484244226235,0.07221606486612499,5403.826880952381,16.292017470575125,0.07221606486612499,19.534444913448908,-618.8000000000002,-1.454207129979251,-10.068629945521291,29.488338637618085,26.162202508851674,20.182918701272687,-36371.099999999846,5285.920916666668,5394.668958333338,78.88330128679195,63.56978821127848,-630698.4170599433,-474886.0628858528,-464.49939999999515,-313.7266999999941,33.18086551048921,28.24846122163321,26.9607408609256,4977335.25,5277419.32618,5583307.81003,41.9516048260942,57.60742459396735
2018-06-27,0.0,5159.62,5109.5,5188.2,5089.71,4985784100.0,48613424210.0,0.0007957725804871681,-0.543523547016711,-0.659173860207785,98.48999999999978,128.8492857142856,-0.6016684083070714,-71.90014275115837,-0.3454309959907669,5365.994468253968,16.424477107352352,-0.3454309959907669,19.08858507543622,-664.7600000000002,-1.443072069842841,-9.874234914363333,26.05361402352856,24.867627448306926,22.942496757443703,-37819.349999999846,5253.587458333334,5343.17770833334,86.10758729008097,59.500748437087246,-751166.0338792247,-546971.414096649,-504.5305999999946,-342.13937999999325,31.45667467966373,28.56139819289782,27.46833875421404,4861342.421,5107559.80964,5527547.000760001,37.600247068551404,54.17460063234435
2018-06-28,0.0,5097.51,5055.11,5150.65,5050.32,4776751800.0,46664972984.0,-0.004461821800118972,-0.5317195169749348,-0.6519244803413109,100.32999999999993,131.4657142857142,-1.2007769560794437,-74.00587398673943,-0.13312962239384377,5325.498976190476,13.982908921245869,-0.13312962239384377,19.231469925188506,-682.9100000000008,-1.4912870627352797,-10.248812220809755,22.661041824854447,23.9804212710545,23.691752502554294,-40120.9499999999,5224.412541666667,5300.6281527777755,94.00968646444056,83.44633265827262,-888382.4559511574,-636502.28894536,-540.5755999999928,-374.25653999999196,29.33052817882633,28.760580156279556,27.914047450517568,4666497.2984,4832272.3993,5454752.6797,37.88117912059436,54.67413690787849
2018-06-29,1.0,5061.09,5217.76,5218.91,5054.05,5723493700.0,57894812193.0,0.001538782926006495,-0.5111115441197972,-0.6226076133538077,164.85999999999967,135.57285714285698,1.5530138381590768,-45.45354709313259,0.22506798115114712,5297.45273809524,22.6510973832479,0.22506798115114712,26.68068461699954,-451.53999999999996,-1.2805050059655538,-8.353429878718154,47.290941305971806,24.780026711964975,29.09466834737132,-21172.399999999925,5216.1464166666665,5271.277923611108,65.24523586379253,0.5710029791457986,-944863.5252892615,-718058.155743288,-564.0305999999955,-408.09941999999364,34.18321714831017,28.926346169994606,28.27806549033825,5789481.2193,4992194.11768,5535046.17255,47.73737024573229,66.16813972429165
2018-07-02,0.0,5216.85,5138.78,5238.64,5100.87,5524892900.0,58629477981.0,0.001269951233561228,-0.3251434260086015,-0.5705352354365913,137.77000000000044,141.14499999999984,0.08511201871297386,-41.391150378150414,0.05356931362709836,5271.5021904761925,32.502864032971104,0.05356931362709836,26.4024370972399,-493.5799999999999,-1.1864322067089783,-8.350960046513134,39.88876793857113,25.755814284472542,31.5082861204898,-26338.69999999997,5203.815666666667,5247.31591666667,69.0558816024497,51.36831275720181,-990525.9496013289,-798440.6747190395,-581.908999999996,-442.994379999994,38.96598180477427,28.847617508781045,28.532155333876222,5862947.7981,5231520.79736,5525964.991120001,45.95710132526943,63.22649364631214
2018-07-03,1.0,5138.55,5197.13,5203.36,5054.66,6142423300.0,64268450148.0,0.004982172853093897,-0.3253857518056481,-0.5291152280904453,148.69999999999982,144.71714285714273,0.9852143364198427,-39.526565114103015,0.14348889450472188,5248.074928571429,46.609834200699694,0.14348889450472188,19.58244884253085,-496.22000000000025,-1.2443476441812127,-6.9769981009248365,47.21375763009334,28.25289128528477,35.432741610360196,-18073.60000000017,5212.803416666667,5232.781069444443,20.92101787443852,21.352880658436266,-838650.872218335,-840714.5423332088,-560.2149999999965,-472.14153999999445,40.13256494050243,28.746632062771564,28.681839218726306,6426845.0148,5521422.750320001,5399421.03825,49.08383070552311,66.10852200863685
2018-07-04,0.0,5171.19,5121.34,5180.27,5102.78,5385995100.0,53143823675.0,0.002183608196292354,-0.2529898804047863,-0.4698891723272417,94.35000000000036,145.1849999999999,-0.3618073115038321,-45.05162500775555,0.046037293318205635,5224.983531746031,50.222687797540786,0.046037293318205635,19.585647819713316,-485.6800000000003,-1.2322192757430253,-6.612034413213852,39.677613085421505,29.77749089870259,37.130956877193945,-22363.900000000012,5195.212416666667,5217.6629861111105,54.2881042528836,62.287595581988,-726067.6024145023,-856609.4065589685,-552.7299999999968,-496.3718999999948,43.57366701879844,28.52915909332467,28.728622197341537,5314382.3675,5612030.73962,5359795.27463,47.29818859628146,64.45902157591061
2018-07-05,0.0,5109.14,4982.76,5126.47,4981.78,5292741400.0,52638805703.0,-0.009782530164005538,-0.3716220715107841,-0.4381321602462507,144.6900000000005,150.20857142857136,-2.6579076921473805,-153.8210684079317,-0.2811879618128354,5194.448714285714,38.665611484250604,-0.2811879618128354,19.502116987810723,-604.1700000000001,-1.318100988828031,-3.0913839948188415,29.38586708791847,30.962887914465888,37.68633178607683,-32264.400000000023,5166.03725,5203.071284722224,99.61846920501422,99.61846920501422,-553972.7874748791,-823743.8654915768,-546.5557999999974,-515.0075399999953,40.83389383140915,28.245455238185798,28.675965038222873,5263880.5703,5731507.393999999,5281889.89665,44.37291489312735,60.757876041023394
2018-07-06,1.0,4981.98,4996.63,5061.04,4897.26,6134025500.0,62083400326.0,-0.0099801266053319,-0.39680423666910336,-0.4072874968137958,163.77999999999975,151.50571428571422,-2.200728117333887,-229.28207151423064,-0.8618441898886879,5163.793055555557,33.38702152646849,-0.8618441898886879,19.52679736169966,-487.3099999999995,-1.2559150615676753,-3.8812016797508453,31.519251742712328,31.57971186078846,39.16269669692631,-27170.44999999989,5124.917791666668,5186.488826388891,70.89167496631325,70.89167496631325,-452696.8022618084,-751129.5898766853,-543.6935999999987,-529.3851999999958,41.91637743682887,28.030543058519523,28.55429218859621,6208340.0326,5815279.15666,5403736.63717,49.667239925492076,63.99140655439608
2018-07-09,1.0,5007.21,5107.55,5107.87,5007.21,5293715900.0,55786376988.0,-0.005949427807852989,-0.3044304549233894,-0.3774008603021306,111.23999999999978,129.89999999999995,0.331028585141738,-66.78414223139248,-0.12277564961410183,5144.55926984127,39.12061162766612,-0.12277564961410183,27.18869411610452,-34.159999999999854,-0.3579884710979771,0.3595814707471723,46.911241141197515,33.27169119894045,39.09941744757008,-13269.69999999983,5114.748250000001,5169.5891319444445,38.40002343429612,38.40002343429612,-292411.6434172578,-642387.6095646856,-528.4041999999963,-538.7143799999948,47.16419034455868,27.750045371130273,28.358242055452155,5578637.6988,5758417.1368,5494968.967079999,51.5248719299084,69.32754639289962
2018-07-10,1.0,5114.12,5136.53,5141.71,5094.29,5222766900.0,54565886989.0,0.0030209110041212552,-0.28851407530585754,-0.347000180093496,47.42000000000007,123.81142857142855,0.9077353959833646,20.55088863016176,-0.2385318717548721,5133.018515873016,48.296119650452326,-0.2385318717548721,34.39998087694375,-61.86000000000058,-0.19721457708803777,-0.457159911009819,50.40605974953135,34.82852681849742,40.85230014310547,-7892.5499999998465,5117.740791666667,5155.243319444443,29.910949674849302,21.83273440052272,-179710.0455595213,-507251.62555771694,-516.5501999999988,-543.9194599999967,50.34243612336806,27.469255924498068,28.12851512473833,5456588.6989,5564365.87362,5542894.31197,55.20218944929142,71.4122509902977
2018-07-11,0.0,5060.07,5036.16,5070.49,4973.99,5891526200.0,58812377652.0,0.004898573516329902,-0.3537334293337866,-0.3273279157452446,162.53999999999996,124.15571428571431,-0.5398445145102353,-113.08141708870501,-0.3360845869430478,5115.893769841271,48.6879162763659,-0.3360845869430478,34.65837093832743,-53.090000000000146,-0.31488005996747653,-1.7340386300177757,39.57776396454723,36.008704183726834,39.57963077061792,-14643.59999999997,5106.727583333333,5137.5640138888875,59.3122034096902,50.92046217448163,-9984.26801742334,-369140.5248575658,-507.3878000000004,-544.2051799999982,48.368059658382215,27.206675365247605,27.871855675151,5881237.7652,5677736.95316,5644883.84639,50.79811810177808,69.37470273899763
